,emdb_id,emdb_map_file,raw_box_size_pixel,raw_pixel_size_angstrom,raw_recommended_contour_level,raw_resolution,downsampled_angpix,label_raw_norm,vol_raw_min,vol_raw_max
2204,EMD-27967,emd_27967.map,288,0.88,0.0745,2.7,3.95999997854233,-0.876211749480779,6.31069545578566E-12,1.20366835594177
2205,EMD-27968,emd_27968.map,288,0.88,0.05,2.79,3.95999997854233,-0.92214712114419,4.92020799103265E-11,1.2844740152359
2206,EMD-27972,emd_27972.map,540,1.067,0.2,3,9.00281276553869,-0.37308105952992,5.82076609134674E-11,0.638041019439697
2207,EMD-28877,emd_28877.map,400,0.834,0.095,3.15,5.21249994635582,-0.412779166617069,3.58029578206853E-13,0.323558002710342
2208,EMD-31890,emd_31890.map,384,1.087,0.5,2.5,6.5220000743866,-0.835044099107417,7.92105964153578E-12,6.06222629547119
2209,EMD-32262,emd_32262.map,280,0.881,0.016,3.6,3.85437492281198,-0.670141641978892,1.31717622919858E-10,0.097011335194111
2210,EMD-32654,emd_32654.map,320,1.064,0.03,3.51,5.32000005245209,-0.95296779301082,2.0815703219261E-13,1.27572154998779
2211,EMD-32656,emd_32656.map,320,1.064,0.02,3.7,5.32000005245209,-0.965536730712411,2.85773182895355E-10,1.1606559753418
2212,EMD-32659,emd_32659.map,320,1.064,0.02,3.47,5.32000005245209,-0.971011249815109,2.56235848511421E-11,1.37984561920166
2213,EMD-32660,emd_32660.map,320,1.064,0.02,3.87,5.32000005245209,-0.971631581555742,5.95366475304032E-13,1.41001868247986
2214,EMD-32661,emd_32661.map,540,1.064,0.005,6.11,8.9775000885129,-0.555485398685015,8.71589345835533E-12,0.02249644882977
2215,EMD-32686,emd_32686.map,256,0.82,0.67,3.5,3.27999997138977,-0.400023895386177,4.36557456851006E-10,2.23342227935791
2216,EMD-32693,emd_32693.map,256,0.82,0.03,3.8,3.27999997138977,-0.702750725662285,4.88357375372228E-11,0.201850786805153
2217,EMD-32765,emd_32765.map,400,0.8285,0.4,2.9,5.17812483012676,-0.716365237860366,5.96046476064593E-11,2.82052874565125
2218,EMD-32766,emd_32766.map,400,0.8285,0.422,2.7,5.17812483012676,-0.784320481954334,7.82310952129883E-11,3.91321349143982
2219,EMD-32767,emd_32767.map,400,0.8285,0.432,2.9,5.17812483012676,-0.752474473707182,2.98023238032297E-11,3.49054908752441
2220,EMD-33292,emd_33292.map,256,1.04,0.402,3.22,4.15999984741211,-0.754043759862342,2.91038304567337E-11,3.268874168396
2221,EMD-33295,emd_33295.map,256,1.04,0.607,3.07,4.15999984741211,-0.616945053304489,3.34694050252438E-10,3.16925811767578
2222,EMD-33832,emd_33832.map,400,0.67,0.00654,3.3,4.18750010430813,-0.581817574640395,2.22760091622698E-11,0.031278215348721
2223,EMD-34318,emd_34318.map,512,0.82,0.2,3.8,6.55999994277954,-0.695462003012572,1.54346362080116E-11,1.31346499919891
2224,EMD-14847,emd_14847.map,260,1.2769,0.15,3.03,5.18740646541119,-0.734900527497417,7.10869861239583E-12,1.13165068626404
2225,EMD-14848,emd_14848.map,260,1.2769,0.1,3.2,5.18740646541119,-0.721095333021147,1.37731041849332E-11,0.717090904712677
2226,EMD-14870,emd_14870.map,500,0.84,0.055,2.31,6.56249979510903,-0.38320543130363,3.72980188401151E-11,0.178341388702393
2227,EMD-14987,emd_14987.map,200,1.04,0.153,3.86,3.24999988079071,-0.575172772495008,1.03271482032596E-07,0.720292448997498
2228,EMD-15085,emd_15085.map,360,1.09,0.01,8,6.13125018775463,-0.623725018567713,2.72808366546537E-20,0.053152617067099
2229,EMD-26378,emd_26378.map,400,1.05,1.5,2.5,6.56249970197678,-0.489034198446691,1.49011619016148E-11,5.87123441696167
2230,EMD-26840,emd_26840.map,320,1.05,0.7,2.8,5.24999976158142,-0.662174523896395,2.33173366837036E-07,4.1441502571106
2231,EMD-26842,emd_26842.map,320,1.05,0.7,2.9,5.24999976158142,-0.661345136699828,1.15394595923135E-06,4.13399648666382
2232,EMD-26844,emd_26844.map,320,1.05,0.7,3.1,5.24999976158142,-0.514666111289425,6.24750182143252E-11,2.88461208343506
2233,EMD-26852,emd_26852.map,588,1.05,0.3,3.7,9.64687456190586,-0.424713051740614,5.22545548498066E-13,1.04295778274536
2234,EMD-27655,emd_27655.map,300,0.83,6.453,4,3.8906249217689,-0.436532246952189,3.60819626621378E-07,22.9045925140381
2235,EMD-27779,emd_27779.map,304,1,0.25,3.67,4.75,-0.878545243130774,5.06036983149993E-11,4.11675930023193
2236,EMD-27874,emd_27874.map,288,0.83,0.008,2.7,3.73499992489815,-0.747257188354275,3.40774283791312E-11,0.063305459916592
2237,EMD-27966,emd_27966.map,288,0.88,0.055,2.69,3.95999997854233,-0.907864353944143,2.42473974926272E-11,1.19389188289642
2238,EMD-27969,emd_27969.map,288,0.88,0.06,2.69,3.95999997854233,-0.902161383223974,5.17111908848733E-11,1.22650957107544
2239,EMD-28767,emd_28767.map,288,0.81,0.49,3.3,3.64500001072884,-0.556031842526445,1.95124291724191E-10,2.2073655128479
2240,EMD-28879,emd_28879.map,400,0.834,0.095,3.46,5.21249994635582,-0.182111318630983,1.37063450866837E-12,0.232305452227592
2241,EMD-32187,emd_32187.map,330,1.0742,0.027,2.9,5.53884392604232,-0.480260292527405,3.15857506816286E-10,0.103898160159588
2242,EMD-32205,emd_32205.map,310,1.0742,0.0328,2.9,5.20315641537309,-0.538208680651752,2.40833841758104E-09,0.142055496573448
2243,EMD-32261,emd_32261.map,256,1.07,0.2,3.6,4.28000020980835,-0.675040299872923,1.45519152283669E-11,1.23092186450958
2244,EMD-32588,emd_32588.map,328,0.662,0.0528,2.8,3.39275000244379,-0.606468867898447,3.36130082101427E-11,0.26833963394165
2245,EMD-32655,emd_32655.map,320,1.064,0.01,3.47,5.32000005245209,-0.982832234517535,8.64019966684282E-12,1.16497397422791
2246,EMD-32657,emd_32657.map,320,1.064,0.02,3.91,5.32000005245209,-0.966370287973743,5.01358954352327E-11,1.18942439556122
2247,EMD-33200,emd_33200.map,256,0.83,0.3,2.52,3.3199999332428,-0.653017303062033,1.74622982740402E-10,1.72919285297394
2248,EMD-33201,emd_33201.map,256,0.83,0.4,2.23,3.3199999332428,-0.634165138924146,1.01863406598568E-10,2.1867790222168
2249,EMD-33299,emd_33299.map,256,1.477,0.2,3.45,5.90799999237061,-0.768881398637482,1.12785047967634E-09,1.73071312904358
2250,EMD-33615,emd_33615.map,440,1.1,0.015,4.4,7.56250016391277,-0.33297389247485,2.22779100722548E-10,0.044975750148296
2251,EMD-33654,emd_33654.map,288,1.087,0.03,3,4.89150005578995,-0.52784282608891,9.72991132108802E-11,0.127076327800751
2252,EMD-33655,emd_33655.map,288,1.087,0.04,3.4,4.89150005578995,-0.550804878677053,2.06925709206329E-11,0.178096324205399
2253,EMD-33804,emd_33804.map,256,1.046,0.12,3.77,4.18400001525879,-0.560468064908811,3.27418092638254E-11,0.546035408973694
2254,EMD-33835,emd_33835.map,400,0.668,0.0095,3.1,4.17499989271164,-0.634971199757046,1.82639424417541E-11,0.052050687372684
2255,EMD-34031,emd_34031.map,420,1.045,0.007,2.64,6.85781221836805,-0.80017241176457,1.47704529163128E-10,0.070060394704342
2256,EMD-34032,emd_34032.map,320,1.287,0.006,2.96,6.43499970436096,-0.854491040925751,4.25095902922834E-10,0.082469142973423
2257,EMD-14765,emd_14765.map,208,1.20721,0.5,3.15,3.92343232035637,-0.704268060280581,3.17910642255725E-10,3.38144063949585
2258,EMD-14867,emd_14867.map,700,0.84,0.031,2.74,9.18749971315265,-0.44948764414988,2.14186002267525E-10,0.112622357904911
2259,EMD-14971,emd_14971.map,320,1.086,0.015,2.85,5.42999982833862,-0.761977617195197,7.01115901446947E-11,0.126038566231728
2260,EMD-15365,emd_15365.map,400,1.042,0.5,2.77,6.51250034570694,-0.705915727765591,1.86264510759759E-11,3.40038585662842
2261,EMD-24395,emd_24395.map,512,1.06,0.05,3.7,8.47999954223633,-0.656696787158545,1.20715226009649E-11,0.291287690401077
2262,EMD-24396,emd_24396.map,512,1.06,0.05,3.2,8.47999954223633,-0.618725849074663,1.48375235708986E-11,0.262278467416763
2263,EMD-24397,emd_24397.map,512,1.06,0.05,3.4,8.47999954223633,-0.68231329453436,8.75432365488038E-12,0.31477552652359
2264,EMD-24410,emd_24410.map,512,1.06,0.05,3.1,8.47999954223633,-0.717572380405693,2.05057040791878E-10,0.354073017835617
2265,EMD-24412,emd_24412.map,512,1.06,0.05,2.8,8.47999954223633,-0.827978989926777,2.00216041662538E-11,0.581324338912964
2266,EMD-24420,emd_24420.map,512,1.06,0.05,3,8.47999954223633,-0.787628282367121,8.66158880730161E-11,0.470872491598129
2267,EMD-24422,emd_24422.map,512,1.06,0.05,3.2,8.47999954223633,-0.708615852010822,1.62750965482239E-10,0.343189567327499
2268,EMD-24423,emd_24423.map,512,1.06,0.05,3.1,8.47999954223633,-0.759955302793775,6.14752276861807E-11,0.416589081287384
2269,EMD-24682,emd_24682.map,240,1.05878,0.015,3.8,3.97042483091354,-0.74556703803438,8.33389979248977E-09,0.11790919303894
2270,EMD-24692,emd_24692.map,240,1.091,0.017,4.3,4.09124985337257,-0.812811667908501,6.55989873532548E-10,0.181635245680809
2271,EMD-24746,emd_24746.map,240,1.091,0.026,3.6,4.09124985337257,-0.641926342771016,2.41046377302823E-10,0.145221516489983
2272,EMD-24747,emd_24747.map,240,1.091,0.025,3.7,4.09124985337257,-0.765849140618397,2.79668538327726E-10,0.21353754401207
2273,EMD-25453,emd_25453.map,256,1.33,3.5,3.5,5.32000017166138,-0.641726371915972,7.14094267095788E-06,19.538106918335
2274,EMD-25487,emd_25487.map,300,1.1,0.05,3.13,5.15625011175871,-0.919569218371965,2.1637946642783E-11,1.24330508708954
2275,EMD-26549,emd_26549.map,384,0.832,0.12,3.1,4.99200010299683,-0.28602806361244,4.95066227595986E-12,0.336147665977478
2276,EMD-26550,emd_26550.map,384,0.832,0.22,2.8,4.99200010299683,-0.663238224956826,1.98026491038395E-12,1.30656158924103
2277,EMD-26605,emd_26605.map,330,0.825,0.014,3.36,4.25390618853271,-0.460808639993511,1.36895928620762E-11,0.051929615437984
2278,EMD-26812,emd_26812.map,360,0.83,0.43,3.28,4.66874990612268,-0.363083387827271,4.36311186832739E-12,1.35025525093079
2279,EMD-26823,emd_26823.map,400,0.94,0.03,3.84,5.87499998509884,-0.957299046605801,4.38060872298696E-11,1.40512084960938
2280,EMD-26845,emd_26845.map,400,0.94,0.03,3.48,5.87499998509884,-0.95148681537196,6.3664629124105E-12,1.23677718639374
2281,EMD-26936,emd_26936.map,340,1.03,0.2,3.4,5.47187484800816,-0.791347817689986,2.37684975867847E-11,1.91706597805023
2282,EMD-27217,emd_27217.map,180,1.1,0.0264,3.47,3.09375006705523,-0.727458586055649,2.30053087690862E-10,0.193732023239136
2283,EMD-27220,emd_27220.map,180,1.16,0.0855,3.36,3.26249990612268,-0.694404472372981,4.48345360837266E-10,0.559563159942627
2284,EMD-27872,emd_27872.map,288,0.83,0.009,2.3,3.73499992489815,-0.698673802508096,2.16136067376915E-11,0.059735927730799
2285,EMD-27873,emd_27873.map,320,0.65,0.004,2.3,3.24999988079071,-0.851658892799338,4.35366742657095E-11,0.053929757326841
2286,EMD-27982,emd_27982.map,336,1.07,0.0118,3.26,5.61750027537346,-0.740507130617111,2.324664245823E-11,0.09094662219286
2287,EMD-27983,emd_27983.map,336,1.07,0.011,3.5,5.61750027537346,-0.689454716603583,4.36742395720779E-12,0.070843130350113
2288,EMD-32203,emd_32203.map,310,1.0742,0.0309,2.8,5.20315641537309,-0.576486097437894,1.05899700120204E-09,0.145922005176544
2289,EMD-33614,emd_33614.map,300,1.1,0.015,3.5,5.15625011175871,-0.219664925922625,4.71576999672152E-10,0.038445021957159
2290,EMD-33641,emd_33641.map,256,1.046,0.282,2.85,4.18400001525879,-0.852817722383153,5.5297277867794E-10,3.83198308944702
2291,EMD-34307,emd_34307.map,340,0.9200001,0.1,2.9,4.88750040531158,-0.757360342449114,2.97106219834808E-12,0.824267566204071
2292,EMD-14764,emd_14764.map,208,1.20721,0.5,3.2,3.92343232035637,-0.485414351771633,1.73857386820409E-10,1.94331109523773
2293,EMD-14766,emd_14766.map,208,1.20721,0.5,2.9,3.92343232035637,-0.648217041063878,2.38432995569582E-10,2.84266185760498
2294,EMD-14770,emd_14770.map,208,1.20721,0.5,3.2,3.92343232035637,-0.370674932308201,6.70592747997745E-11,1.58900392055511
2295,EMD-14972,emd_14972.map,180,1.086,0.015,4.07,3.05437490344048,-0.648629024152547,2.74063861882556E-11,0.085379846394062
2296,EMD-15366,emd_15366.map,400,1.495,0.6,8.3,9.34375002980232,-0.175600540554236,2.60770328941451E-11,1.45560503005981
2297,EMD-15823,emd_15823.map,350,1.1,0.7,3,6.01562513038516,-0.244896955690119,5.46171823045949E-11,1.85405158996582
2298,EMD-24421,emd_24421.map,512,1.06,0.05,3,8.47999954223633,-0.780307449567977,1.13637980969639E-10,0.455181568861008
2299,EMD-25372,emd_25372.map,512,1.122,4.62,3.73,8.97599983215332,-0.161125400351855,1.13419051928076E-10,11.0147571563721
2300,EMD-25400,emd_25400.map,360,0.8256,0.305,3.69,4.64400015771389,-0.564013773526774,6.54466758565064E-12,1.39912676811218
2301,EMD-25446,emd_25446.map,328,0.566,0.003,3.26,2.90074992179871,-0.443837926900971,8.72220976000371E-11,0.010788221843541
2302,EMD-25482,emd_25482.map,200,0.91,0.01,3.79,2.84375008195639,-0.706434742938195,5.32614334580739E-11,0.068127952516079
2303,EMD-25488,emd_25488.map,300,1.1,0.04,3.13,5.15625011175871,-0.94589427335699,3.13587870948151E-11,1.47858655452728
2304,EMD-26402,emd_26402.map,260,0.873,0.012,3.4,3.54656260460615,-0.746102615864522,6.007925268392E-10,0.094526372849941
2305,EMD-26403,emd_26403.map,440,0.8730001,0.009,2.9,6.00187558680773,-0.748294672096533,7.03916994138076E-11,0.071512192487717
2306,EMD-26404,emd_26404.map,260,0.873,0.012,3.5,3.54656260460615,-0.712083934931151,3.50062145937358E-10,0.083357624709606
2307,EMD-26854,emd_26854.map,400,0.94,0.07,4.97,5.87499998509884,-0.880228910341918,4.00177668780088E-11,1.16889643669128
2308,EMD-26872,emd_26872.map,342,1.1,0.1,3.42,5.87812512740493,-0.830976406223775,5.80264742505721E-12,1.18326675891876
2309,EMD-27219,emd_27219.map,180,1.1,0.0323,3.3,3.09375006705523,-0.78089502317661,5.26641896758662E-10,0.294835835695267
2310,EMD-28030,emd_28030.map,330,0.83,0.3,4,4.27968741394579,-0.584570257681148,1.7399920046457E-11,1.44428753852844
2311,EMD-28195,emd_28195.map,256,1.16,0.013,5.8,4.6399998664856,-0.643151326285712,1.03435588982848E-08,0.072859965264797
2312,EMD-28742,emd_28742.map,360,0.65,0.5,1.42,3.65624986588955,-0.654312916785567,1.74524474733095E-11,2.89278960227966
2313,EMD-32191,emd_32191.map,330,1.0742,0.0238,3.3,5.53884392604232,-0.448473705791903,6.86450951636885E-10,0.086305946111679
2314,EMD-32204,emd_32204.map,310,1.0742,0.031,2.9,5.20315641537309,-0.525197811749994,4.95450458437574E-10,0.130580693483353
2315,EMD-32828,emd_32828.map,256,1.046,0.111,4.7,4.18400001525879,-0.814993722950265,6.73097133585543E-10,1.19995927810669
2316,EMD-32829,emd_32829.map,256,0.85,0.0128,4.9,3.40000009536743,-0.128459247316018,1.2270292337746E-08,0.029373252764344
2317,EMD-33307,emd_33307.map,340,0.97,0.006,3.62,5.15312515199184,-0.771103260571292,2.09867984102274E-10,0.052425384521484
2318,EMD-33308,emd_33308.map,340,0.97,0.163,3.25,5.15312515199184,-0.883684661258401,5.58559691554716E-11,2.80272579193115
2319,EMD-33434,emd_33434.map,340,0.97,0.173,3.04,5.15312515199184,-0.882959338165708,3.80295968327449E-11,2.95623755455017
2320,EMD-33617,emd_33617.map,440,1.1,0.0175,7.3,7.56250016391277,-0.090578837468361,3.13514630922995E-11,0.038486018776894
2321,EMD-33807,emd_33807.map,280,0.85,0.3,3.1,3.71875010430813,-0.646673784499247,5.08865553860982E-11,1.69814741611481
2322,EMD-34273,emd_34273.map,256,1.071,0.2,2.62,4.28399991989136,-0.790027058290345,7.27595761418343E-11,1.90500736236572
2323,EMD-34283,emd_34283.map,480,1.045,0.02,3.9,7.83749967813492,-0.819011603609686,1.15480507101307E-11,0.221008643507957
2324,EMD-34285,emd_34285.map,480,1.045,0.02,3.7,7.83749967813492,-0.810347045356615,1.58259048227416E-11,0.210911557078361
2325,EMD-34286,emd_34286.map,480,1.045,0.02,3.8,7.83749967813492,-0.803326972315706,2.20171259696089E-11,0.20338325202465
2326,EMD-34618,emd_34618.map,800,0.495,0.0085,1.57,6.18750005960465,-0.699885814641464,4.66763400933795E-13,0.056645106524229
2327,EMD-13791,emd_13791.map,256,0.82,0.0077,3.5,3.27999997138977,-0.446348018006439,1.9686881291836E-10,0.027815306559205
2328,EMD-13824,emd_13824.map,150,1.21,0.0312,6.3,2.83593758940697,-0.343135995190418,1.41935727060449E-10,0.094996832311153
2329,EMD-13825,emd_13825.map,250,1.21,0.0143,8.9,4.72656264901161,-0.332524886106259,4.52030253506042E-12,0.042848039418459
2330,EMD-13829,emd_13829.map,450,1.1,0.2,4.36,7.73437516763806,-0.566236873452736,1.17074579197851E-12,0.922162294387817
2331,EMD-14149,emd_14149.map,360,0.96000004,0.5,2.1,5.40000021457672,-0.618006422224996,3.27233379282532E-11,2.61784505844116
2332,EMD-14383,emd_14383.map,384,0.828,0.113,4.19,4.96800005435944,-0.832299313142475,1.22706396909686E-13,1.34763908386231
2333,EMD-14694,emd_14694.map,320,1.023,0.175,4.14,5.11500000953674,-0.669417098678369,5.53131087599468E-08,1.05873560905457
2334,EMD-14915,emd_14915.map,240,1.012,0.0323,3.5,3.79499986767769,-0.597650539867185,4.8769793759007E-10,0.160556942224503
2335,EMD-14916,emd_14916.map,240,1.012,0.0215,3.7,3.79499986767769,-0.639152151444232,2.38683045550303E-10,0.119163796305656
2336,EMD-14928,emd_14928.map,360,1.05,0.022,4,5.9062497317791,-0.772923373808474,1.16415321826935E-10,0.193767189979553
2337,EMD-14991,emd_14991.map,432,0.656,0.07,3.7,4.42800012230873,-0.221465218886654,1.297374707665E-11,0.179824978113174
2338,EMD-24582,emd_24582.map,200,1.05,0.299,3.42,3.28124985098839,-0.672781184021467,6.30126976375323E-07,1.82752001285553
2339,EMD-24612,emd_24612.map,196,1.048,0.174,3.72,3.20949993282557,-0.602723377400357,1.67569318421101E-08,0.875963866710663
2340,EMD-25151,emd_25151.map,432,1.1,0.4,2.99,7.42500016093254,-0.527580787622252,1.40129846432482E-45,1.69341123104095
2341,EMD-25874,emd_25874.map,400,0.828,0.2,3.3,5.17500005662441,-0.731748800388989,3.72529047540371E-12,1.49113965034485
2342,EMD-25875,emd_25875.map,400,0.828,0.2,3.25,5.17500005662441,-0.661591730824215,3.72529047540371E-12,1.18200421333313
2343,EMD-26479,emd_26479.map,576,0.67,3.5,3.4,6.03000015020371,-0.556096925058793,4.98257577419281E-08,15.7692079544067
2344,EMD-27420,emd_27420.map,434,0.83,0.135,3.73,5.62843738682568,-0.73509033079557,3.29621486355736E-12,1.01921534538269
2345,EMD-27574,emd_27574.map,300,1.07,0.2,2.76,5.01562524586916,-0.396356887842177,1.87583282240666E-12,0.662643194198608
2346,EMD-27576,emd_27576.map,300,1.07,0.2,2.69,5.01562524586916,-0.785248457250722,7.39489891543599E-08,1.86261701583862
2347,EMD-28754,emd_28754.map,256,1.06,0.22,2.6,4.23999977111816,-0.708266033518251,4.85145923434516E-10,1.50822341442108
2348,EMD-28781,emd_28781.map,256,1.06,0.461,3.1,4.23999977111816,-0.854852719010081,2.56113708019257E-09,6.35216856002808
2349,EMD-32051,emd_32051.map,300,1.04,6,5.2,4.87499982118607,-0.709710257032551,1.36300339903528E-08,41.3380088806152
2350,EMD-32844,emd_32844.map,480,0.82815,6,2.26,6.21112480759621,-0.618899379425651,2.24733942566502E-09,31.4877471923828
2351,EMD-32845,emd_32845.map,512,0.8145,11,3.35,6.51599979400635,-0.208903643810235,2.60822297093455E-08,27.8095073699951
2352,EMD-33040,emd_33040.map,300,0.949999,5.7,3.2,4.45312019437552,-0.692933804981139,2.39532171875112E-09,37.125545501709
2353,EMD-33046,emd_33046.map,300,0.949999,6.44,3.5,4.45312019437552,-0.648291122991562,8.73434746750945E-09,36.6211967468262
2354,EMD-33114,emd_33114.map,300,0.949999,0.0752,3.1,4.45312019437552,-0.898805405542675,5.75464988161745E-11,1.48624539375305
2355,EMD-33501,emd_33501.map,400,0.82,0.03,2.24,5.12499995529652,-0.65960815984422,3.56541011992117E-12,0.176267445087433
2356,EMD-13736,emd_13736.map,200,1.01,0.45,3,3.15624997019768,-0.744971386882142,4.21468485112264E-11,3.52901577949524
2357,EMD-13792,emd_13792.map,256,0.82,0.0139,3.2,3.27999997138977,-0.67664004300669,1.15985027138166E-10,0.085972301661968
2358,EMD-13826,emd_13826.map,300,1.21,0.012,5.7,5.67187517881393,-0.444423187174288,1.73423092292985E-12,0.043198347091675
2359,EMD-13827,emd_13827.map,300,1.21,0.0125,7.1,5.67187517881393,-0.42965853043391,3.81188922657719E-13,0.043833389878273
2360,EMD-14912,emd_14912.map,240,1.012,0.035,3.4,3.79499986767769,-0.627178613979352,1.34167443821553E-09,0.187757462263107
2361,EMD-14917,emd_14917.map,240,1.012,0.035,3.1,3.79499986767769,-0.673650124128375,2.70137190394593E-10,0.214493721723556
2362,EMD-14918,emd_14918.map,240,1.012,0.025,4,3.79499986767769,-0.564114742382133,9.28048679571525E-11,0.114709086716175
2363,EMD-14919,emd_14919.map,240,1.012,0.025,3.7,3.79499986767769,-0.657421137924618,4.86996776238868E-10,0.145951792597771
2364,EMD-15100,emd_15100.map,700,0.846,0.01,2.91,9.25312517210841,-0.471184377783985,1.03293599802018E-12,0.037820365279913
2365,EMD-15916,emd_15916.map,260,1.302,0.149,3.01,5.28937518596649,-0.586879803685175,2.24824436845239E-10,0.721339702606201
2366,EMD-15917,emd_15917.map,260,1.302,0.149,3.49,5.28937518596649,-0.527469545844575,2.29081753566618E-10,0.6306471824646
2367,EMD-15958,emd_15958.map,260,1.302,0.19,3.09,5.28937518596649,-0.431883751047605,1.49696677276268E-09,0.668877184391022
